MatchDate,Season,Model,HomeTeam,AwayTeam,P_H,P_D,P_A,Actual,PSH,PSD,PSA,PSCH,PSCD,PSCA
2023-02-13,2022-2023,Weight_70_30,Liverpool,Everton,0.719,0.1724,0.1087,0,1.55,4.48,6.39,1.62,4.3,5.75
2023-02-15,2022-2023,Weight_70_30,Arsenal,Man City,0.369,0.2775,0.3534,2,2.95,3.6,2.46,3.36,3.52,2.27
2023-02-18,2022-2023,Weight_70_30,Nott'm Forest,Man City,0.1299,0.2316,0.6385,1,10.3,5.67,1.33,10.5,5.4,1.33
2023-02-18,2022-2023,Weight_70_30,Newcastle,Liverpool,0.491,0.2652,0.2437,2,2.57,3.58,2.82,2.56,3.52,2.88
2023-02-18,2022-2023,Weight_70_30,Wolves,Bournemouth,0.4424,0.2879,0.2696,2,1.69,3.86,5.78,1.83,3.62,4.98
2023-02-18,2022-2023,Weight_70_30,Everton,Leeds,0.3389,0.2706,0.3905,0,2.53,3.36,3.03,2.82,3.28,2.78
2023-02-18,2022-2023,Weight_70_30,Brighton,Fulham,0.6245,0.2031,0.1724,2,1.66,4.16,5.46,1.56,4.42,6.39
2023-02-18,2022-2023,Weight_70_30,Brentford,Crystal Palace,0.4657,0.2611,0.2732,1,1.85,3.62,4.84,1.83,3.62,4.96
2023-02-18,2022-2023,Weight_70_30,Aston Villa,Arsenal,0.2362,0.2557,0.5081,2,4.54,3.8,1.85,4.24,3.63,1.95
2023-02-18,2022-2023,Weight_70_30,Chelsea,Southampton,0.5326,0.2693,0.1981,2,1.4,4.78,9.69,1.43,4.68,8.24
2023-02-19,2022-2023,Weight_70_30,Man United,Leicester,0.5901,0.2241,0.1859,0,1.65,4.34,5.37,1.58,4.53,5.87
2023-02-19,2022-2023,Weight_70_30,Tottenham,West Ham,0.6015,0.2233,0.1752,0,1.87,3.76,4.47,1.88,3.53,4.72
2023-02-24,2022-2023,Weight_70_30,Fulham,Wolves,0.5129,0.2613,0.2258,1,2.59,3.26,3.04,2.68,3.15,3.02
2023-02-25,2022-2023,Weight_70_30,West Ham,Nott'm Forest,0.4275,0.3031,0.2694,0,1.81,3.63,5.16,1.71,3.84,5.6
2023-02-25,2022-2023,Weight_70_30,Everton,Aston Villa,0.2563,0.2722,0.4714,2,2.59,3.25,3.05,2.61,3.15,3.12
2023-02-25,2022-2023,Weight_70_30,Leeds,Southampton,0.4321,0.2705,0.2973,0,2.02,3.62,3.97,1.96,3.78,4.03
2023-02-25,2022-2023,Weight_70_30,Leicester,Arsenal,0.1974,0.2376,0.5649,2,4.93,4.15,1.72,6.02,4.31,1.6
2023-02-25,2022-2023,Weight_70_30,Bournemouth,Man City,0.096,0.1818,0.7222,2,9.67,5.74,1.3,10.1,5.11,1.36
2023-02-25,2022-2023,Weight_70_30,Crystal Palace,Liverpool,0.2423,0.2469,0.5108,1,4.86,3.99,1.76,5.08,4.12,1.71
2023-02-26,2022-2023,Weight_70_30,Tottenham,Chelsea,0.4799,0.255,0.265,0,2.59,3.36,2.96,3.04,3.33,2.54
2023-03-01,2022-2023,Weight_0_100,Arsenal,Everton,0.8168,0.13,0.0532,0,1.38,5.01,9.1,1.34,5.21,10.65
2023-03-01,2022-2023,Weight_0_100,Liverpool,Wolves,0.6314,0.2254,0.1432,0,1.5,4.63,6.68,1.53,4.44,6.43
2023-03-04,2022-2023,Weight_0_100,Arsenal,Bournemouth,0.8619,0.0939,0.0441,0,1.22,6.83,13.69,1.23,6.75,14.0
2023-03-04,2022-2023,Weight_0_100,Wolves,Tottenham,0.2316,0.2456,0.5229,0,3.32,3.41,2.31,3.35,3.34,2.37
2023-03-04,2022-2023,Weight_0_100,Southampton,Leicester,0.2161,0.2236,0.5602,0,2.85,3.3,2.67,2.98,3.36,2.57
2023-03-04,2022-2023,Weight_0_100,Chelsea,Leeds,0.5055,0.2938,0.2007,0,1.65,4.05,5.62,1.6,4.2,6.11
2023-03-04,2022-2023,Weight_0_100,Man City,Newcastle,0.5504,0.2483,0.2014,0,1.52,4.6,6.5,1.51,4.55,6.65
2023-03-04,2022-2023,Weight_0_100,Aston Villa,Crystal Palace,0.4907,0.2646,0.2447,0,2.08,3.37,3.99,2.15,3.38,3.82
2023-03-04,2022-2023,Weight_0_100,Brighton,West Ham,0.5626,0.2232,0.2142,0,1.78,3.88,4.75,1.68,4.0,5.54
2023-03-05,2022-2023,Weight_0_100,Nott'm Forest,Everton,0.3912,0.3368,0.272,1,2.7,3.11,2.98,3.1,3.1,2.66
2023-03-05,2022-2023,Weight_0_100,Liverpool,Man United,0.4211,0.2457,0.3332,0,2.39,3.76,2.91,2.43,3.66,2.97
2023-03-06,2022-2023,Weight_0_100,Brentford,Fulham,0.4285,0.2741,0.2974,0,2.0,3.76,3.82,2.08,3.6,3.8
2023-03-11,2022-2023,Weight_0_100,Tottenham,Nott'm Forest,0.7764,0.1465,0.0771,0,1.45,4.69,7.8,1.47,4.63,7.65
2023-03-11,2022-2023,Weight_0_100,Bournemouth,Liverpool,0.1648,0.2122,0.623,0,7.07,5.07,1.44,6.98,5.15,1.45
2023-03-11,2022-2023,Weight_0_100,Everton,Brentford,0.1822,0.265,0.5527,0,2.75,3.23,2.82,2.7,3.15,2.99
2023-03-11,2022-2023,Weight_0_100,Leeds,Brighton,0.2539,0.2311,0.515,1,3.94,3.76,1.96,4.47,3.8,1.85
2023-03-11,2022-2023,Weight_0_100,Leicester,Chelsea,0.44,0.2788,0.2812,2,3.9,3.61,2.02,4.1,3.75,1.95
2023-03-11,2022-2023,Weight_0_100,Crystal Palace,Man City,0.1391,0.2097,0.6512,2,9.18,5.2,1.37,10.05,5.17,1.35
2023-03-12,2022-2023,Weight_0_100,Newcastle,Wolves,0.6076,0.2683,0.1241,0,1.68,3.88,5.55,1.66,3.96,5.91
2023-03-12,2022-2023,Weight_0_100,West Ham,Aston Villa,0.4676,0.2418,0.2905,1,2.25,3.4,3.45,2.42,3.28,3.29
2023-03-12,2022-2023,Weight_0_100,Man United,Southampton,0.8146,0.1249,0.0605,1,1.34,5.33,10.01,1.28,6.28,10.69
2023-03-12,2022-2023,Weight_0_100,Fulham,Arsenal,0.3196,0.2614,0.419,2,6.02,4.23,1.59,7.83,4.9,1.43
2023-03-15,2022-2023,Weight_0_100,Brighton,Crystal Palace,0.5974,0.2344,0.1682,0,1.47,4.51,7.72,1.39,5.23,9.54
2023-03-15,2022-2023,Weight_0_100,Southampton,Brentford,0.1647,0.2256,0.6097,2,3.05,3.36,2.49,3.31,3.27,2.42
2023-03-17,2022-2023,Weight_0_100,Nott'm Forest,Newcastle,0.1421,0.2844,0.5734,2,5.81,3.87,1.68,5.48,3.7,1.75
2023-03-18,2022-2023,Weight_0_100,Wolves,Leeds,0.4406,0.2877,0.2717,2,2.3,3.25,3.5,2.32,3.34,3.43
2023-03-18,2022-2023,Weight_0_100,Southampton,Tottenham,0.1328,0.1839,0.6833,1,4.62,3.78,1.82,4.62,3.73,1.85
2023-03-18,2022-2023,Weight_0_100,Chelsea,Everton,0.536,0.3167,0.1473,1,1.5,4.19,7.95,1.52,4.14,7.71
2023-03-18,2022-2023,Weight_0_100,Aston Villa,Bournemouth,0.6585,0.1884,0.153,0,1.74,3.88,5.11,1.74,3.95,5.13
2023-03-18,2022-2023,Weight_0_100,Brentford,Leicester,0.5546,0.2143,0.2311,1,1.95,3.79,3.94,1.9,3.84,4.21
2023-03-19,2022-2023,Weight_0_100,Arsenal,Crystal Palace,0.7161,0.1857,0.0982,0,1.26,6.02,12.73,1.27,6.12,12.21
2023-03-01,2022-2023,Weight_10_90,Arsenal,Everton,0.8015,0.1385,0.06,0,1.38,5.01,9.1,1.34,5.21,10.65
2023-03-01,2022-2023,Weight_10_90,Liverpool,Wolves,0.6323,0.2228,0.1449,0,1.5,4.63,6.68,1.53,4.44,6.43
2023-03-04,2022-2023,Weight_10_90,Arsenal,Bournemouth,0.8469,0.1032,0.0499,0,1.22,6.83,13.69,1.23,6.75,14.0
2023-03-04,2022-2023,Weight_10_90,Wolves,Tottenham,0.2368,0.2467,0.5165,0,3.32,3.41,2.31,3.35,3.34,2.37
2023-03-04,2022-2023,Weight_10_90,Southampton,Leicester,0.236,0.2317,0.5323,0,2.85,3.3,2.67,2.98,3.36,2.57
2023-03-04,2022-2023,Weight_10_90,Chelsea,Leeds,0.5103,0.2871,0.2027,0,1.65,4.05,5.62,1.6,4.2,6.11
2023-03-04,2022-2023,Weight_10_90,Man City,Newcastle,0.5566,0.2468,0.1965,0,1.52,4.6,6.5,1.51,4.55,6.65
2023-03-04,2022-2023,Weight_10_90,Aston Villa,Crystal Palace,0.4949,0.2619,0.2432,0,2.08,3.37,3.99,2.15,3.38,3.82
2023-03-04,2022-2023,Weight_10_90,Brighton,West Ham,0.5725,0.2219,0.2056,0,1.78,3.88,4.75,1.68,4.0,5.54
2023-03-05,2022-2023,Weight_10_90,Nott'm Forest,Everton,0.389,0.3305,0.2805,1,2.7,3.11,2.98,3.1,3.1,2.66
2023-03-05,2022-2023,Weight_10_90,Liverpool,Man United,0.4273,0.2427,0.33,0,2.39,3.76,2.91,2.43,3.66,2.97
2023-03-06,2022-2023,Weight_10_90,Brentford,Fulham,0.4273,0.2679,0.3048,0,2.0,3.76,3.82,2.08,3.6,3.8
2023-03-11,2022-2023,Weight_10_90,Tottenham,Nott'm Forest,0.7622,0.154,0.0839,0,1.45,4.69,7.8,1.47,4.63,7.65
2023-03-11,2022-2023,Weight_10_90,Bournemouth,Liverpool,0.1684,0.2119,0.6197,0,7.07,5.07,1.44,6.98,5.15,1.45
2023-03-11,2022-2023,Weight_10_90,Everton,Brentford,0.2048,0.2662,0.529,0,2.75,3.23,2.82,2.7,3.15,2.99
2023-03-11,2022-2023,Weight_10_90,Leeds,Brighton,0.2487,0.2309,0.5204,1,3.94,3.76,1.96,4.47,3.8,1.85
2023-03-11,2022-2023,Weight_10_90,Leicester,Chelsea,0.4335,0.2776,0.2889,2,3.9,3.61,2.02,4.1,3.75,1.95
2023-03-11,2022-2023,Weight_10_90,Crystal Palace,Man City,0.1365,0.2095,0.6541,2,9.18,5.2,1.37,10.05,5.17,1.35
2023-03-12,2022-2023,Weight_10_90,Newcastle,Wolves,0.605,0.2656,0.1294,0,1.68,3.88,5.55,1.66,3.96,5.91
2023-03-12,2022-2023,Weight_10_90,West Ham,Aston Villa,0.4568,0.2444,0.2988,1,2.25,3.4,3.45,2.42,3.28,3.29
2023-03-12,2022-2023,Weight_10_90,Man United,Southampton,0.7939,0.1357,0.0705,1,1.34,5.33,10.01,1.28,6.28,10.69
2023-03-12,2022-2023,Weight_10_90,Fulham,Arsenal,0.3097,0.2592,0.4311,2,6.02,4.23,1.59,7.83,4.9,1.43
2023-03-15,2022-2023,Weight_10_90,Brighton,Crystal Palace,0.6072,0.2299,0.163,0,1.47,4.51,7.72,1.39,5.23,9.54
2023-03-15,2022-2023,Weight_10_90,Southampton,Brentford,0.1924,0.2349,0.5726,2,3.05,3.36,2.49,3.31,3.27,2.42
2023-03-17,2022-2023,Weight_10_90,Nott'm Forest,Newcastle,0.1494,0.2831,0.5675,2,5.81,3.87,1.68,5.48,3.7,1.75
2023-03-18,2022-2023,Weight_10_90,Wolves,Leeds,0.4389,0.2863,0.2748,2,2.3,3.25,3.5,2.32,3.34,3.43
2023-03-18,2022-2023,Weight_10_90,Southampton,Tottenham,0.1493,0.1939,0.6569,1,4.62,3.78,1.82,4.62,3.73,1.85
2023-03-18,2022-2023,Weight_10_90,Chelsea,Everton,0.539,0.3064,0.1546,1,1.5,4.19,7.95,1.52,4.14,7.71
2023-03-18,2022-2023,Weight_10_90,Aston Villa,Bournemouth,0.6486,0.1924,0.159,0,1.74,3.88,5.11,1.74,3.95,5.13
2023-03-18,2022-2023,Weight_10_90,Brentford,Leicester,0.5315,0.2194,0.2491,1,1.95,3.79,3.94,1.9,3.84,4.21
2023-03-19,2022-2023,Weight_10_90,Arsenal,Crystal Palace,0.7104,0.1883,0.1013,0,1.26,6.02,12.73,1.27,6.12,12.21
2023-03-01,2022-2023,Weight_20_80,Arsenal,Everton,0.7856,0.1472,0.0673,0,1.38,5.01,9.1,1.34,5.21,10.65
2023-03-01,2022-2023,Weight_20_80,Liverpool,Wolves,0.6331,0.2204,0.1465,0,1.5,4.63,6.68,1.53,4.44,6.43
2023-03-04,2022-2023,Weight_20_80,Arsenal,Bournemouth,0.8309,0.1129,0.0562,0,1.22,6.83,13.69,1.23,6.75,14.0
2023-03-04,2022-2023,Weight_20_80,Wolves,Tottenham,0.242,0.2478,0.5102,0,3.32,3.41,2.31,3.35,3.34,2.37
2023-03-04,2022-2023,Weight_20_80,Southampton,Leicester,0.2559,0.239,0.5051,0,2.85,3.3,2.67,2.98,3.36,2.57
2023-03-04,2022-2023,Weight_20_80,Chelsea,Leeds,0.5144,0.281,0.2047,0,1.65,4.05,5.62,1.6,4.2,6.11
2023-03-04,2022-2023,Weight_20_80,Man City,Newcastle,0.5623,0.2457,0.1919,0,1.52,4.6,6.5,1.51,4.55,6.65
2023-03-04,2022-2023,Weight_20_80,Aston Villa,Crystal Palace,0.499,0.2593,0.2416,0,2.08,3.37,3.99,2.15,3.38,3.82
2023-03-04,2022-2023,Weight_20_80,Brighton,West Ham,0.5821,0.2206,0.1973,0,1.78,3.88,4.75,1.68,4.0,5.54
2023-03-05,2022-2023,Weight_20_80,Nott'm Forest,Everton,0.3869,0.3246,0.2885,1,2.7,3.11,2.98,3.1,3.1,2.66
2023-03-05,2022-2023,Weight_20_80,Liverpool,Man United,0.4335,0.2398,0.3267,0,2.39,3.76,2.91,2.43,3.66,2.97
2023-03-06,2022-2023,Weight_20_80,Brentford,Fulham,0.4252,0.2625,0.3123,0,2.0,3.76,3.82,2.08,3.6,3.8
2023-03-11,2022-2023,Weight_20_80,Tottenham,Nott'm Forest,0.7476,0.1615,0.091,0,1.45,4.69,7.8,1.47,4.63,7.65
2023-03-11,2022-2023,Weight_20_80,Bournemouth,Liverpool,0.1719,0.2118,0.6163,0,7.07,5.07,1.44,6.98,5.15,1.45
2023-03-11,2022-2023,Weight_20_80,Everton,Brentford,0.2286,0.2667,0.5047,0,2.75,3.23,2.82,2.7,3.15,2.99
2023-03-11,2022-2023,Weight_20_80,Leeds,Brighton,0.2434,0.2307,0.5258,1,3.94,3.76,1.96,4.47,3.8,1.85
2023-03-11,2022-2023,Weight_20_80,Leicester,Chelsea,0.427,0.2766,0.2963,2,3.9,3.61,2.02,4.1,3.75,1.95
2023-03-11,2022-2023,Weight_20_80,Crystal Palace,Man City,0.1339,0.2095,0.6566,2,9.18,5.2,1.37,10.05,5.17,1.35
2023-03-12,2022-2023,Weight_20_80,Newcastle,Wolves,0.6022,0.2632,0.1346,0,1.68,3.88,5.55,1.66,3.96,5.91
2023-03-12,2022-2023,Weight_20_80,West Ham,Aston Villa,0.4461,0.247,0.3069,1,2.25,3.4,3.45,2.42,3.28,3.29
2023-03-12,2022-2023,Weight_20_80,Man United,Southampton,0.772,0.1466,0.0814,1,1.34,5.33,10.01,1.28,6.28,10.69
2023-03-12,2022-2023,Weight_20_80,Fulham,Arsenal,0.3008,0.2573,0.4419,2,6.02,4.23,1.59,7.83,4.9,1.43
2023-03-15,2022-2023,Weight_20_80,Brighton,Crystal Palace,0.6169,0.2255,0.1576,0,1.47,4.51,7.72,1.39,5.23,9.54
2023-03-15,2022-2023,Weight_20_80,Southampton,Brentford,0.2223,0.2427,0.535,2,3.05,3.36,2.49,3.31,3.27,2.42
2023-03-17,2022-2023,Weight_20_80,Nott'm Forest,Newcastle,0.1568,0.282,0.5612,2,5.81,3.87,1.68,5.48,3.7,1.75
2023-03-18,2022-2023,Weight_20_80,Wolves,Leeds,0.4371,0.285,0.2778,2,2.3,3.25,3.5,2.32,3.34,3.43
2023-03-18,2022-2023,Weight_20_80,Southampton,Tottenham,0.1666,0.2034,0.63,1,4.62,3.78,1.82,4.62,3.73,1.85
2023-03-18,2022-2023,Weight_20_80,Chelsea,Everton,0.541,0.2972,0.1617,1,1.5,4.19,7.95,1.52,4.14,7.71
2023-03-18,2022-2023,Weight_20_80,Aston Villa,Bournemouth,0.6388,0.1964,0.1648,0,1.74,3.88,5.11,1.74,3.95,5.13
2023-03-18,2022-2023,Weight_20_80,Brentford,Leicester,0.5091,0.2239,0.267,1,1.95,3.79,3.94,1.9,3.84,4.21
2023-03-19,2022-2023,Weight_20_80,Arsenal,Crystal Palace,0.7042,0.1912,0.1045,0,1.26,6.02,12.73,1.27,6.12,12.21
2023-03-01,2022-2023,Weight_30_70,Arsenal,Everton,0.7691,0.1558,0.0751,0,1.38,5.01,9.1,1.34,5.21,10.65
2023-03-01,2022-2023,Weight_30_70,Liverpool,Wolves,0.6338,0.2182,0.148,0,1.5,4.63,6.68,1.53,4.44,6.43
2023-03-04,2022-2023,Weight_30_70,Arsenal,Bournemouth,0.8141,0.123,0.063,0,1.22,6.83,13.69,1.23,6.75,14.0
2023-03-04,2022-2023,Weight_30_70,Wolves,Tottenham,0.2473,0.249,0.5037,0,3.32,3.41,2.31,3.35,3.34,2.37
2023-03-04,2022-2023,Weight_30_70,Southampton,Leicester,0.276,0.2457,0.4783,0,2.85,3.3,2.67,2.98,3.36,2.57
2023-03-04,2022-2023,Weight_30_70,Chelsea,Leeds,0.5179,0.2755,0.2066,0,1.65,4.05,5.62,1.6,4.2,6.11
2023-03-04,2022-2023,Weight_30_70,Man City,Newcastle,0.5674,0.245,0.1876,0,1.52,4.6,6.5,1.51,4.55,6.65
2023-03-04,2022-2023,Weight_30_70,Aston Villa,Crystal Palace,0.5032,0.257,0.2398,0,2.08,3.37,3.99,2.15,3.38,3.82
2023-03-04,2022-2023,Weight_30_70,Brighton,West Ham,0.5918,0.2192,0.189,0,1.78,3.88,4.75,1.68,4.0,5.54
2023-03-05,2022-2023,Weight_30_70,Nott'm Forest,Everton,0.3849,0.3193,0.2958,1,2.7,3.11,2.98,3.1,3.1,2.66
2023-03-05,2022-2023,Weight_30_70,Liverpool,Man United,0.4397,0.237,0.3233,0,2.39,3.76,2.91,2.43,3.66,2.97
2023-03-06,2022-2023,Weight_30_70,Brentford,Fulham,0.4226,0.2577,0.3196,0,2.0,3.76,3.82,2.08,3.6,3.8
2023-03-11,2022-2023,Weight_30_70,Tottenham,Nott'm Forest,0.7327,0.169,0.0984,0,1.45,4.69,7.8,1.47,4.63,7.65
2023-03-11,2022-2023,Weight_30_70,Bournemouth,Liverpool,0.1756,0.2118,0.6126,0,7.07,5.07,1.44,6.98,5.15,1.45
2023-03-11,2022-2023,Weight_30_70,Everton,Brentford,0.2535,0.2665,0.48,0,2.75,3.23,2.82,2.7,3.15,2.99
2023-03-11,2022-2023,Weight_30_70,Leeds,Brighton,0.2382,0.2306,0.5312,1,3.94,3.76,1.96,4.47,3.8,1.85
2023-03-11,2022-2023,Weight_30_70,Leicester,Chelsea,0.4206,0.2758,0.3036,2,3.9,3.61,2.02,4.1,3.75,1.95
2023-03-11,2022-2023,Weight_30_70,Crystal Palace,Man City,0.1315,0.2098,0.6587,2,9.18,5.2,1.37,10.05,5.17,1.35
2023-03-12,2022-2023,Weight_30_70,Newcastle,Wolves,0.5994,0.261,0.1396,0,1.68,3.88,5.55,1.66,3.96,5.91
2023-03-12,2022-2023,Weight_30_70,West Ham,Aston Villa,0.4356,0.2495,0.315,1,2.25,3.4,3.45,2.42,3.28,3.29
2023-03-12,2022-2023,Weight_30_70,Man United,Southampton,0.7491,0.1575,0.0934,1,1.34,5.33,10.01,1.28,6.28,10.69
2023-03-12,2022-2023,Weight_30_70,Fulham,Arsenal,0.2928,0.2557,0.4515,2,6.02,4.23,1.59,7.83,4.9,1.43
2023-03-15,2022-2023,Weight_30_70,Brighton,Crystal Palace,0.6266,0.2211,0.1523,0,1.47,4.51,7.72,1.39,5.23,9.54
2023-03-15,2022-2023,Weight_30_70,Southampton,Brentford,0.2542,0.2488,0.497,2,3.05,3.36,2.49,3.31,3.27,2.42
2023-03-17,2022-2023,Weight_30_70,Nott'm Forest,Newcastle,0.1643,0.2812,0.5546,2,5.81,3.87,1.68,5.48,3.7,1.75
2023-03-18,2022-2023,Weight_30_70,Wolves,Leeds,0.4354,0.2839,0.2807,2,2.3,3.25,3.5,2.32,3.34,3.43
2023-03-18,2022-2023,Weight_30_70,Southampton,Tottenham,0.1848,0.2124,0.6028,1,4.62,3.78,1.82,4.62,3.73,1.85
2023-03-18,2022-2023,Weight_30_70,Chelsea,Everton,0.5422,0.289,0.1688,1,1.5,4.19,7.95,1.52,4.14,7.71
2023-03-18,2022-2023,Weight_30_70,Aston Villa,Bournemouth,0.629,0.2003,0.1706,0,1.74,3.88,5.11,1.74,3.95,5.13
2023-03-18,2022-2023,Weight_30_70,Brentford,Leicester,0.4876,0.2279,0.2845,1,1.95,3.79,3.94,1.9,3.84,4.21
2023-03-19,2022-2023,Weight_30_70,Arsenal,Crystal Palace,0.6978,0.1943,0.1079,0,1.26,6.02,12.73,1.27,6.12,12.21
2023-03-01,2022-2023,Weight_40_60,Arsenal,Everton,0.752,0.1646,0.0834,0,1.38,5.01,9.1,1.34,5.21,10.65
2023-03-01,2022-2023,Weight_40_60,Liverpool,Wolves,0.6344,0.2161,0.1495,0,1.5,4.63,6.68,1.53,4.44,6.43
2023-03-04,2022-2023,Weight_40_60,Arsenal,Bournemouth,0.7964,0.1334,0.0702,0,1.22,6.83,13.69,1.23,6.75,14.0
2023-03-04,2022-2023,Weight_40_60,Wolves,Tottenham,0.2526,0.2502,0.4972,0,3.32,3.41,2.31,3.35,3.34,2.37
2023-03-04,2022-2023,Weight_40_60,Southampton,Leicester,0.296,0.2517,0.4523,0,2.85,3.3,2.67,2.98,3.36,2.57
2023-03-04,2022-2023,Weight_40_60,Chelsea,Leeds,0.5209,0.2704,0.2087,0,1.65,4.05,5.62,1.6,4.2,6.11
2023-03-04,2022-2023,Weight_40_60,Man City,Newcastle,0.5718,0.2446,0.1836,0,1.52,4.6,6.5,1.51,4.55,6.65
2023-03-04,2022-2023,Weight_40_60,Aston Villa,Crystal Palace,0.5073,0.2547,0.238,0,2.08,3.37,3.99,2.15,3.38,3.82
2023-03-04,2022-2023,Weight_40_60,Brighton,West Ham,0.6012,0.2178,0.181,0,1.78,3.88,4.75,1.68,4.0,5.54
2023-03-05,2022-2023,Weight_40_60,Nott'm Forest,Everton,0.3831,0.3144,0.3025,1,2.7,3.11,2.98,3.1,3.1,2.66
2023-03-05,2022-2023,Weight_40_60,Liverpool,Man United,0.4459,0.2344,0.3198,0,2.39,3.76,2.91,2.43,3.66,2.97
2023-03-06,2022-2023,Weight_40_60,Brentford,Fulham,0.4194,0.2535,0.3271,0,2.0,3.76,3.82,2.08,3.6,3.8
2023-03-11,2022-2023,Weight_40_60,Tottenham,Nott'm Forest,0.7173,0.1765,0.1062,0,1.45,4.69,7.8,1.47,4.63,7.65
2023-03-11,2022-2023,Weight_40_60,Bournemouth,Liverpool,0.1794,0.212,0.6086,0,7.07,5.07,1.44,6.98,5.15,1.45
2023-03-11,2022-2023,Weight_40_60,Everton,Brentford,0.2795,0.2655,0.455,0,2.75,3.23,2.82,2.7,3.15,2.99
2023-03-11,2022-2023,Weight_40_60,Leeds,Brighton,0.2329,0.2305,0.5366,1,3.94,3.76,1.96,4.47,3.8,1.85
2023-03-11,2022-2023,Weight_40_60,Leicester,Chelsea,0.4142,0.2752,0.3106,2,3.9,3.61,2.02,4.1,3.75,1.95
2023-03-11,2022-2023,Weight_40_60,Crystal Palace,Man City,0.1291,0.2104,0.6606,2,9.18,5.2,1.37,10.05,5.17,1.35
2023-03-12,2022-2023,Weight_40_60,Newcastle,Wolves,0.5964,0.2589,0.1447,0,1.68,3.88,5.55,1.66,3.96,5.91
2023-03-12,2022-2023,Weight_40_60,West Ham,Aston Villa,0.4252,0.2518,0.3229,1,2.25,3.4,3.45,2.42,3.28,3.29
2023-03-12,2022-2023,Weight_40_60,Man United,Southampton,0.7251,0.1684,0.1065,1,1.34,5.33,10.01,1.28,6.28,10.69
2023-03-12,2022-2023,Weight_40_60,Fulham,Arsenal,0.2857,0.2543,0.46,2,6.02,4.23,1.59,7.83,4.9,1.43
2023-03-15,2022-2023,Weight_40_60,Brighton,Crystal Palace,0.6362,0.2169,0.1469,0,1.47,4.51,7.72,1.39,5.23,9.54
2023-03-15,2022-2023,Weight_40_60,Southampton,Brentford,0.2879,0.253,0.4591,2,3.05,3.36,2.49,3.31,3.27,2.42
2023-03-17,2022-2023,Weight_40_60,Nott'm Forest,Newcastle,0.1719,0.2805,0.5477,2,5.81,3.87,1.68,5.48,3.7,1.75
2023-03-18,2022-2023,Weight_40_60,Wolves,Leeds,0.4335,0.2828,0.2836,2,2.3,3.25,3.5,2.32,3.34,3.43
2023-03-18,2022-2023,Weight_40_60,Southampton,Tottenham,0.2038,0.2209,0.5753,1,4.62,3.78,1.82,4.62,3.73,1.85
2023-03-18,2022-2023,Weight_40_60,Chelsea,Everton,0.5426,0.2816,0.1757,1,1.5,4.19,7.95,1.52,4.14,7.71
2023-03-18,2022-2023,Weight_40_60,Aston Villa,Bournemouth,0.6193,0.2042,0.1764,0,1.74,3.88,5.11,1.74,3.95,5.13
2023-03-18,2022-2023,Weight_40_60,Brentford,Leicester,0.4669,0.2314,0.3017,1,1.95,3.79,3.94,1.9,3.84,4.21
2023-03-19,2022-2023,Weight_40_60,Arsenal,Crystal Palace,0.691,0.1976,0.1115,0,1.26,6.02,12.73,1.27,6.12,12.21
2023-03-01,2022-2023,Weight_50_50,Arsenal,Everton,0.7343,0.1734,0.0923,0,1.38,5.01,9.1,1.34,5.21,10.65
2023-03-01,2022-2023,Weight_50_50,Liverpool,Wolves,0.6348,0.2142,0.151,0,1.5,4.63,6.68,1.53,4.44,6.43
2023-03-04,2022-2023,Weight_50_50,Arsenal,Bournemouth,0.778,0.1441,0.078,0,1.22,6.83,13.69,1.23,6.75,14.0
2023-03-04,2022-2023,Weight_50_50,Wolves,Tottenham,0.258,0.2514,0.4906,0,3.32,3.41,2.31,3.35,3.34,2.37
2023-03-04,2022-2023,Weight_50_50,Southampton,Leicester,0.3158,0.2571,0.4271,0,2.85,3.3,2.67,2.98,3.36,2.57
2023-03-04,2022-2023,Weight_50_50,Chelsea,Leeds,0.5234,0.2659,0.2107,0,1.65,4.05,5.62,1.6,4.2,6.11
2023-03-04,2022-2023,Weight_50_50,Man City,Newcastle,0.5759,0.2445,0.1797,0,1.52,4.6,6.5,1.51,4.55,6.65
2023-03-04,2022-2023,Weight_50_50,Aston Villa,Crystal Palace,0.5113,0.2526,0.2361,0,2.08,3.37,3.99,2.15,3.38,3.82
2023-03-04,2022-2023,Weight_50_50,Brighton,West Ham,0.6105,0.2163,0.1732,0,1.78,3.88,4.75,1.68,4.0,5.54
2023-03-05,2022-2023,Weight_50_50,Nott'm Forest,Everton,0.3814,0.3099,0.3087,1,2.7,3.11,2.98,3.1,3.1,2.66
2023-03-05,2022-2023,Weight_50_50,Liverpool,Man United,0.4521,0.2317,0.3162,0,2.39,3.76,2.91,2.43,3.66,2.97
2023-03-06,2022-2023,Weight_50_50,Brentford,Fulham,0.4156,0.2497,0.3346,0,2.0,3.76,3.82,2.08,3.6,3.8
2023-03-11,2022-2023,Weight_50_50,Tottenham,Nott'm Forest,0.7017,0.184,0.1143,0,1.45,4.69,7.8,1.47,4.63,7.65
2023-03-11,2022-2023,Weight_50_50,Bournemouth,Liverpool,0.1833,0.2123,0.6045,0,7.07,5.07,1.44,6.98,5.15,1.45
2023-03-11,2022-2023,Weight_50_50,Everton,Brentford,0.3064,0.2637,0.4299,0,2.75,3.23,2.82,2.7,3.15,2.99
